      Source    Campaign     Index   Year   Yday MinDay MaxDay  Month     Lat     Lon  MinLat  MaxLat  MinLon  MaxLon Length    Nsamps Nbins  Width  First
IceBridge-QL 2012-GrnlQL  16100000   2012   76.8   76.8   76.8      3   67.28 -168.74   67.04   67.51 -168.80 -168.10     40       851   300   0.10   0.00 0.0000 0.0000 0.0000 0.0012 0.0035 0.0094 0.0129 0.0153 0.0235 0.0306 0.0376 0.0376 0.0270 0.0458 0.0306 0.0364 0.0505 0.0411 0.0400 0.0411 0.0341 0.0388 0.0247 0.0329 0.0364 0.0329 0.0306 0.0294 0.0235 0.0223 0.0141 0.0165 0.0212 0.0153 0.0141 0.0106 0.0106 0.0094 0.0082 0.0071 0.0024 0.0082 0.0047 0.0094 0.0059 0.0082 0.0071 0.0000 0.0047 0.0035 0.0024 0.0000 0.0024 0.0012 0.0000 0.0012 0.0000 0.0012 0.0012 0.0024 0.0012 0.0012 0.0000 0.0024 0.0000 0.0012 0.0012 0.0012 0.0000 0.0000 0.0012 0.0012 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0012 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0012 0.0012 0.0000 0.0000 0.0000 0.0012 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0024 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
IceBridge-QL 2012-GrnlQL  16100001   2012   76.8   76.8   76.8      3   67.74 -168.80   67.51   67.97 -168.80 -168.80     42       904   300   0.10   0.00 0.0000 0.0000 0.0000 0.0000 0.0022 0.0011 0.0122 0.0166 0.0265 0.0232 0.0420 0.0409 0.0321 0.0365 0.0420 0.0332 0.0476 0.0498 0.0487 0.0321 0.0277 0.0288 0.0332 0.0365 0.0210 0.0243 0.0243 0.0299 0.0188 0.0288 0.0232 0.0177 0.0122 0.0111 0.0088 0.0144 0.0177 0.0088 0.0122 0.0155 0.0066 0.0100 0.0044 0.0100 0.0033 0.0100 0.0044 0.0077 0.0044 0.0022 0.0000 0.0066 0.0022 0.0022 0.0011 0.0022 0.0022 0.0033 0.0000 0.0000 0.0000 0.0011 0.0022 0.0022 0.0000 0.0000 0.0011 0.0011 0.0011 0.0000 0.0000 0.0000 0.0000 0.0011 0.0000 0.0000 0.0000 0.0011 0.0000 0.0000 0.0000 0.0011 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0011 0.0000 0.0000 0.0011 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0011 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
IceBridge-QL 2012-GrnlQL  16100002   2012   76.8   76.8   76.8      3   68.19 -168.80   67.97   68.42 -168.81 -168.80     41       878   300   0.10   0.00 0.0000 0.0000 0.0046 0.0080 0.0034 0.0011 0.0068 0.0103 0.0091 0.0125 0.0103 0.0137 0.0285 0.0194 0.0330 0.0364 0.0387 0.0467 0.0433 0.0535 0.0478 0.0342 0.0364 0.0364 0.0433 0.0353 0.0376 0.0251 0.0319 0.0216 0.0182 0.0159 0.0296 0.0216 0.0159 0.0125 0.0125 0.0137 0.0125 0.0182 0.0057 0.0091 0.0068 0.0057 0.0057 0.0057 0.0057 0.0023 0.0000 0.0046 0.0011 0.0057 0.0023 0.0023 0.0011 0.0000 0.0023 0.0057 0.0011 0.0000 0.0011 0.0034 0.0011 0.0000 0.0011 0.0023 0.0011 0.0000 0.0034 0.0023 0.0000 0.0000 0.0011 0.0000 0.0000 0.0000 0.0023 0.0000 0.0000 0.0011 0.0011 0.0000 0.0011 0.0011 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0011 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0011 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0011 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
IceBridge-QL 2012-GrnlQL  16100003   2012   76.8   76.8   76.8      3   68.64 -168.81   68.42   68.88 -168.81 -168.81     37       787   300   0.10   0.00 0.0000 0.0013 0.0025 0.0089 0.0089 0.0152 0.0254 0.0241 0.0191 0.0178 0.0318 0.0356 0.0419 0.0381 0.0546 0.0381 0.0483 0.0419 0.0419 0.0229 0.0305 0.0280 0.0165 0.0305 0.0216 0.0203 0.0114 0.0102 0.0267 0.0216 0.0216 0.0114 0.0102 0.0191 0.0178 0.0229 0.0114 0.0114 0.0089 0.0064 0.0051 0.0025 0.0089 0.0038 0.0038 0.0089 0.0025 0.0089 0.0140 0.0025 0.0038 0.0025 0.0038 0.0025 0.0038 0.0013 0.0102 0.0013 0.0000 0.0051 0.0025 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0013 0.0000 0.0025 0.0013 0.0038 0.0013 0.0000 0.0013 0.0000 0.0000 0.0013 0.0013 0.0000 0.0000 0.0025 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0013 0.0025 0.0000 0.0000 0.0013 0.0000 0.0000 0.0000 0.0000 0.0000 0.0013 0.0000 0.0000 0.0000 0.0013 0.0000 0.0013 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
IceBridge-QL 2012-GrnlQL  16100004   2012   76.8   76.8   76.8      3   69.06 -168.81   68.88   69.33 -168.81 -168.81     31       657   300   0.10   0.00 0.0000 0.0000 0.0015 0.0061 0.0335 0.0259 0.0381 0.0426 0.0594 0.0639 0.0365 0.0502 0.0563 0.0457 0.0441 0.0487 0.0457 0.0365 0.0304 0.0350 0.0259 0.0167 0.0228 0.0228 0.0137 0.0244 0.0198 0.0137 0.0107 0.0152 0.0091 0.0107 0.0137 0.0046 0.0061 0.0122 0.0046 0.0061 0.0000 0.0046 0.0046 0.0061 0.0061 0.0000 0.0000 0.0015 0.0015 0.0046 0.0000 0.0015 0.0030 0.0030 0.0015 0.0015 0.0015 0.0015 0.0015 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0015 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0015 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
IceBridge-QL 2012-GrnlQL  16100005   2012   77.0   77.0   77.0      3   70.31 -164.37   70.07   70.54 -164.44 -164.30     34       722   300   0.10   0.00 0.0000 0.0000 0.0014 0.0042 0.0125 0.0208 0.0069 0.0152 0.0069 0.0042 0.0055 0.0014 0.0028 0.0028 0.0055 0.0028 0.0180 0.0166 0.0083 0.0291 0.0332 0.0443 0.0471 0.0471 0.0526 0.0526 0.0388 0.0540 0.0402 0.0429 0.0512 0.0305 0.0305 0.0249 0.0208 0.0222 0.0125 0.0194 0.0055 0.0263 0.0083 0.0097 0.0097 0.0125 0.0125 0.0055 0.0069 0.0042 0.0097 0.0097 0.0055 0.0028 0.0069 0.0028 0.0055 0.0028 0.0014 0.0042 0.0014 0.0014 0.0014 0.0000 0.0000 0.0014 0.0028 0.0000 0.0014 0.0000 0.0000 0.0000 0.0014 0.0000 0.0000 0.0000 0.0014 0.0000 0.0000 0.0000 0.0014 0.0000 0.0000 0.0014 0.0000 0.0000 0.0000 0.0014 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0014 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
IceBridge-QL 2012-GrnlQL  16100006   2012   76.8   76.8   76.8      3   70.94 -168.68   70.70   71.15 -168.77 -168.59     40       829   300   0.10   0.00 0.0000 0.0000 0.0000 0.0000 0.0036 0.0157 0.0253 0.0410 0.0519 0.0881 0.0929 0.0941 0.0700 0.0712 0.0579 0.0446 0.0374 0.0422 0.0217 0.0338 0.0205 0.0229 0.0109 0.0145 0.0109 0.0121 0.0145 0.0097 0.0060 0.0084 0.0084 0.0036 0.0072 0.0084 0.0048 0.0060 0.0000 0.0024 0.0012 0.0036 0.0048 0.0024 0.0024 0.0012 0.0024 0.0012 0.0036 0.0024 0.0012 0.0012 0.0000 0.0036 0.0024 0.0000 0.0012 0.0012 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0012 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
IceBridge-QL 2012-GrnlQL  16100007   2012   77.0   77.0   77.0      3   70.79 -164.52   70.54   71.02 -164.59 -164.44     42       886   300   0.10   0.00 0.0000 0.0000 0.0000 0.0000 0.0000 0.0023 0.0011 0.0034 0.0045 0.0079 0.0056 0.0079 0.0124 0.0102 0.0181 0.0169 0.0327 0.0474 0.0508 0.0677 0.0519 0.0542 0.0463 0.0384 0.0451 0.0350 0.0350 0.0293 0.0361 0.0418 0.0305 0.0192 0.0248 0.0181 0.0181 0.0135 0.0079 0.0124 0.0135 0.0113 0.0102 0.0124 0.0023 0.0056 0.0090 0.0045 0.0102 0.0079 0.0034 0.0056 0.0045 0.0023 0.0023 0.0034 0.0045 0.0011 0.0023 0.0056 0.0034 0.0011 0.0011 0.0023 0.0023 0.0023 0.0000 0.0011 0.0045 0.0000 0.0011 0.0000 0.0023 0.0000 0.0011 0.0011 0.0000 0.0000 0.0000 0.0011 0.0000 0.0000 0.0023 0.0000 0.0000 0.0000 0.0000 0.0011 0.0011 0.0011 0.0000 0.0011 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
