      Source    Campaign     Index   Year   Yday MinDay MaxDay  Month     Lat     Lon  MinLat  MaxLat  MinLon  MaxLon Length    Nsamps  Avg_snow  Min_snow  Max_snow   SD_snow Avg_thunc Min_thunc Max_thunc  SD_thunc Avg_thkns Min_thkns Max_thkns  SD_thkns
IceBridge-V2 2009-GrnlV2  15000044   2009  110.7  110.7  110.7      4   78.67 -120.43   78.52   78.82 -121.30 -119.51     28       717      0.34      0.03      0.66      0.10      0.73      0.52      1.18      0.07      2.96      0.67     10.85      1.34
IceBridge-V2 2009-GrnlV2  15000045   2009  110.7  110.7  110.7      4   78.95 -118.66   78.82   79.11 -119.50 -117.65     25       637      0.35      0.03      0.68      0.11      0.71      0.48      1.05      0.07      2.90      0.39      9.64      1.26
IceBridge-V2 2009-GrnlV2  15000046   2009  110.7  110.7  110.7      4   79.27 -116.51   79.12   79.40 -117.58 -115.58     32       824      0.37      0.12      0.72      0.11      0.81      0.59      1.13      0.07      3.55      0.97      9.79      1.43
IceBridge-V2 2009-GrnlV2  15000047   2009  110.7  110.7  110.7      4   79.54 -114.49   79.40   79.67 -115.58 -113.49     32       815      0.40      0.03      0.92      0.12      0.98      0.65      1.47      0.10      4.26      0.74     14.11      1.55
IceBridge-V2 2009-GrnlV2  15000048   2009  110.7  110.7  110.7      4   79.79 -112.39   79.67   79.92 -113.48 -111.28     33       844      0.38      0.09      0.80      0.13      1.03      0.90      1.35      0.06      4.36      1.66     10.82      1.35
IceBridge-V2 2009-GrnlV2  15000049   2009  110.7  110.7  110.7      4   80.04 -110.14   79.92   80.16 -111.28 -108.96     26       655      0.38      0.03      0.77      0.13      1.03      0.90      1.31      0.07      4.36      1.91     10.19      1.47
IceBridge-V2 2009-GrnlV2  15000050   2009  110.7  110.7  110.7      4   80.27 -107.77   80.16   80.38 -108.96 -106.54     31       794      0.41      0.08      0.74      0.13      0.97      0.75      1.36      0.09      4.19      1.16     11.23      1.53
IceBridge-V2 2009-GrnlV2  15000051   2009  110.7  110.7  110.7      4   80.49 -105.23   80.38   80.59 -106.52 -103.98     31       789      0.33      0.03      0.81      0.16      0.75      0.57      1.15      0.10      3.38      0.65      8.51      1.43
IceBridge-V2 2009-GrnlV2  15000052   2009  110.7  110.7  110.7      4   80.68 -102.68   80.59   80.78 -103.97 -101.33     30       774      0.34      0.03      0.86      0.15      0.85      0.65      1.59      0.10      4.07      0.38     15.58      1.92
IceBridge-V2 2009-GrnlV2  15000053   2009  114.6  114.6  114.6      4   84.00  -42.34   83.96   84.04  -45.58  -39.95     28       703      0.28      0.03      0.56      0.09      1.24      0.71      1.99      0.33      3.98      1.37      9.70      1.35
IceBridge-V2 2009-GrnlV2  15000054   2009  114.6  114.6  114.6      4   83.75  -32.17   83.61   83.84  -35.80  -31.59    139      3478      0.31      0.02      1.14      0.12      0.63      0.44      2.00      0.11      3.15      0.28     20.79      1.67
IceBridge-V2 2010-GrnlV2  15010000   2010   92.6   92.6   92.6      4   75.25 -122.65   75.15   75.36 -123.78 -121.72     61      1533      0.09      0.00      0.60      0.06      1.13      0.51      1.70      0.31      3.20      0.24      7.76      0.98
IceBridge-V2 2010-GrnlV2  15010001   2010   92.6   92.6   92.6      4   75.05 -120.71   74.93   75.15 -121.72 -119.72    112      2811      0.09      0.00      0.49      0.06      0.54      0.39      1.34      0.08      1.76      0.07     13.58      0.94
IceBridge-V2 2010-GrnlV2  15010002   2010   92.6   92.6   92.6      4   74.83 -118.87   74.69   74.93 -119.72 -117.78     63      1571      0.06      0.00      0.33      0.04      0.47      0.39      0.62      0.04      0.72      0.05      3.74      0.49
IceBridge-V2 2010-GrnlV2  15010003   2010   92.6   92.6   92.6      4   74.64 -117.44   74.46   74.69 -117.78 -116.27     31       789      0.05      0.00      0.13      0.02      0.43      0.38      0.47      0.02      0.92      0.06      2.28      0.62
IceBridge-V2 2010-GrnlV2  15010004   2010   92.6   92.6   92.6      4   74.27 -115.04   74.12   74.40 -115.88 -114.17    110      2765      0.17      0.00      0.79      0.11      0.86      0.55      1.39      0.14      2.18      0.37      9.02      1.08
IceBridge-V2 2010-GrnlV2  15010005   2010   92.6   92.6   92.6      4   74.06 -113.79   74.03   74.12 -114.17 -112.36     41      1040      0.11      0.00      0.46      0.07      1.37      1.13      1.97      0.17      2.29      0.58      7.31      0.94
IceBridge-V2 2010-GrnlV2  15010006   2010   92.6   92.6   92.6      4   74.30 -107.92   74.23   74.37 -108.71 -107.12     39       970      0.16      0.00      0.49      0.08      1.91      1.88      2.00      0.02      4.59      3.52      8.14      0.83
IceBridge-V2 2010-GrnlV2  15010007   2010   83.6   83.6   83.6      3   80.85 -105.25   80.70   81.11 -105.56 -104.86     26       648      0.43      0.00      1.19      0.23      0.96      0.71      1.48      0.14      4.35      0.13     13.86      2.19
IceBridge-V2 2010-GrnlV2  15010008   2010   92.6   92.5   92.7      4   74.46  -97.81   74.42   74.50  -98.79  -97.04     24       609      0.11      0.00      0.73      0.09      1.84      0.59      1.99      0.23      4.49      0.11      8.67      1.28
IceBridge-V2 2010-GrnlV2  15010009   2010   83.6   83.6   83.6      3   81.44 -104.60   81.20   81.68 -104.82 -104.35     43      1071      0.36      0.01      1.19      0.21      0.88      0.69      1.40      0.12      4.09      0.15     13.06      1.91
